Date,Time,ms,LEVEL,TEMPERATURE
8/30/2024,10:15:00 PM,0,9.4262,8.921
8/30/2024,10:30:00 PM,0,9.4267,8.91
8/30/2024,10:45:00 PM,0,9.427,8.896
8/30/2024,11:00:00 PM,0,9.4264,8.889
8/30/2024,11:15:00 PM,0,9.4268,8.879
8/30/2024,11:30:00 PM,0,9.4275,8.877
8/30/2024,11:45:00 PM,0,9.4279,8.87
8/31/2024,12:00:00 AM,0,9.428,8.859
8/31/2024,12:15:00 AM,0,9.428,8.851
8/31/2024,12:30:00 AM,0,9.428,8.846
8/31/2024,12:45:00 AM,0,9.428,8.844
8/31/2024,1:00:00 AM,0,9.4269,8.854
8/31/2024,1:15:00 AM,0,9.424,8.85
8/31/2024,1:30:00 AM,0,9.4234,8.847
8/31/2024,1:45:00 AM,0,9.424,8.842
8/31/2024,2:00:00 AM,0,9.424,8.848
8/31/2024,2:15:00 AM,0,9.4241,8.842
8/31/2024,2:30:00 AM,0,9.4236,8.836
8/31/2024,2:45:00 AM,0,9.4237,8.826
8/31/2024,3:00:00 AM,0,9.4237,8.822
8/31/2024,3:15:00 AM,0,9.4226,8.814
8/31/2024,3:30:00 AM,0,9.4225,8.809
8/31/2024,3:45:00 AM,0,9.4225,8.804
8/31/2024,4:00:00 AM,0,9.422,8.802
8/31/2024,4:15:00 AM,0,9.4226,8.798
8/31/2024,4:30:00 AM,0,9.4218,8.792
8/31/2024,4:45:00 AM,0,9.4217,8.786
8/31/2024,5:00:00 AM,0,9.421,8.782
8/31/2024,5:15:00 AM,0,9.4212,8.778
8/31/2024,5:30:00 AM,0,9.4201,8.773
8/31/2024,5:45:00 AM,0,9.4208,8.773
8/31/2024,6:00:00 AM,0,9.4211,8.768
8/31/2024,6:15:00 AM,0,9.4213,8.767
8/31/2024,6:30:00 AM,0,9.4228,8.763
8/31/2024,6:45:00 AM,0,9.4244,8.763
8/31/2024,7:00:00 AM,0,9.4248,8.763
8/31/2024,7:15:00 AM,0,9.4253,8.767
8/31/2024,7:30:00 AM,0,9.43,8.774
8/31/2024,7:45:00 AM,0,9.4295,8.786
8/31/2024,8:00:00 AM,0,9.4306,8.809
8/31/2024,8:15:00 AM,0,9.431,8.839
8/31/2024,8:30:00 AM,0,9.4323,8.877
8/31/2024,8:45:00 AM,0,9.4332,8.911
8/31/2024,9:00:00 AM,0,9.4318,8.958
8/31/2024,9:15:00 AM,0,9.4316,8.985
8/31/2024,9:30:00 AM,0,9.4296,9.021
8/31/2024,9:45:00 AM,0,9.431,9.06
8/31/2024,10:00:00 AM,0,9.4316,9.113
8/31/2024,10:15:00 AM,0,9.4334,9.187
8/31/2024,10:30:00 AM,0,9.4342,9.24
8/31/2024,10:45:00 AM,0,9.4347,9.302
8/31/2024,11:00:00 AM,0,9.4348,9.357
8/31/2024,11:15:00 AM,0,9.4354,9.415
8/31/2024,11:30:00 AM,0,9.4351,9.468
8/31/2024,11:45:00 AM,0,9.435,9.517
8/31/2024,12:00:00 PM,0,9.4348,9.566
8/31/2024,12:15:00 PM,0,9.4335,9.607
8/31/2024,12:30:00 PM,0,9.4333,9.653
8/31/2024,12:45:00 PM,0,9.4316,9.682
8/31/2024,1:00:00 PM,0,9.4302,9.731
8/31/2024,1:15:00 PM,0,9.4297,9.764
8/31/2024,1:30:00 PM,0,9.4286,9.795
8/31/2024,1:45:00 PM,0,9.4269,9.82
8/31/2024,2:00:00 PM,0,9.4228,9.837
8/31/2024,2:15:00 PM,0,9.4211,9.838
8/31/2024,2:30:00 PM,0,9.4176,9.825
8/31/2024,2:45:00 PM,0,9.4151,9.797
8/31/2024,3:00:00 PM,0,9.4125,9.754
8/31/2024,3:15:00 PM,0,9.4113,9.723
8/31/2024,3:30:00 PM,0,9.408,9.635
8/31/2024,3:45:00 PM,0,9.4078,9.645
8/31/2024,4:00:00 PM,0,9.407,9.631
8/31/2024,4:15:00 PM,0,9.4045,9.566
8/31/2024,4:30:00 PM,0,9.4039,9.581
8/31/2024,4:45:00 PM,0,9.4024,9.544
8/31/2024,5:00:00 PM,0,9.4013,9.509
8/31/2024,5:15:00 PM,0,9.4014,9.523
8/31/2024,5:30:00 PM,0,9.4011,9.514
8/31/2024,5:45:00 PM,0,9.4002,9.477
8/31/2024,6:00:00 PM,0,9.3993,9.44
8/31/2024,6:15:00 PM,0,9.3986,9.394
8/31/2024,6:30:00 PM,0,9.3979,9.341
8/31/2024,6:45:00 PM,0,9.3969,9.3
8/31/2024,7:00:00 PM,0,9.3965,9.252
8/31/2024,7:15:00 PM,0,9.3961,9.196
8/31/2024,7:30:00 PM,0,9.3968,9.152
8/31/2024,7:45:00 PM,0,9.3972,9.11
8/31/2024,8:00:00 PM,0,9.3974,9.079
8/31/2024,8:15:00 PM,0,9.3988,9.054
8/31/2024,8:30:00 PM,0,9.4018,9.034
8/31/2024,8:45:00 PM,0,9.4027,9.018
8/31/2024,9:00:00 PM,0,9.4034,9.01
8/31/2024,9:15:00 PM,0,9.4032,8.989
8/31/2024,9:30:00 PM,0,9.4035,8.972
8/31/2024,9:45:00 PM,0,9.4034,8.953
8/31/2024,10:00:00 PM,0,9.4031,8.938
8/31/2024,10:15:00 PM,0,9.403,8.922
8/31/2024,10:30:00 PM,0,9.4033,8.909
8/31/2024,10:45:00 PM,0,9.404,8.892
8/31/2024,11:00:00 PM,0,9.4044,8.88
8/31/2024,11:15:00 PM,0,9.4043,8.871
8/31/2024,11:30:00 PM,0,9.4036,8.864
8/31/2024,11:45:00 PM,0,9.403,8.862
9/1/2024,12:00:00 AM,0,9.4029,8.858
9/1/2024,12:15:00 AM,0,9.4028,8.855
9/1/2024,12:30:00 AM,0,9.4022,8.85
9/1/2024,12:45:00 AM,0,9.4027,8.847
9/1/2024,1:00:00 AM,0,9.4035,8.845
9/1/2024,1:15:00 AM,0,9.4031,8.846
9/1/2024,1:30:00 AM,0,9.4027,8.843
9/1/2024,1:45:00 AM,0,9.4019,8.841
9/1/2024,2:00:00 AM,0,9.4017,8.837
9/1/2024,2:15:00 AM,0,9.4011,8.835
9/1/2024,2:30:00 AM,0,9.401,8.832
9/1/2024,2:45:00 AM,0,9.4009,8.828
9/1/2024,3:00:00 AM,0,9.4008,8.82
9/1/2024,3:15:00 AM,0,9.4001,8.813
9/1/2024,3:30:00 AM,0,9.3996,8.808
9/1/2024,3:45:00 AM,0,9.4003,8.803
9/1/2024,4:00:00 AM,0,9.399,8.802
9/1/2024,4:15:00 AM,0,9.3984,8.799
9/1/2024,4:30:00 AM,0,9.3979,8.797
9/1/2024,4:45:00 AM,0,9.3979,8.794
9/1/2024,5:00:00 AM,0,9.3974,8.789
9/1/2024,5:15:00 AM,0,9.3979,8.786
9/1/2024,5:30:00 AM,0,9.3972,8.783
9/1/2024,5:45:00 AM,0,9.3964,8.778
9/1/2024,6:00:00 AM,0,9.397,8.775
9/1/2024,6:15:00 AM,0,9.3968,8.77
9/1/2024,6:30:00 AM,0,9.3969,8.767
9/1/2024,6:45:00 AM,0,9.3968,8.768
9/1/2024,7:00:00 AM,0,9.397,8.768
9/1/2024,7:15:00 AM,0,9.3979,8.778
9/1/2024,7:30:00 AM,0,9.3985,8.791
9/1/2024,7:45:00 AM,0,9.3992,8.813
9/1/2024,8:00:00 AM,0,9.3999,8.84
9/1/2024,8:15:00 AM,0,9.4011,8.866
9/1/2024,8:30:00 AM,0,9.4016,8.895
9/1/2024,8:45:00 AM,0,9.4019,8.916
9/1/2024,9:00:00 AM,0,9.4033,8.955
9/1/2024,9:15:00 AM,0,9.4039,8.979
9/1/2024,9:30:00 AM,0,9.4041,9.009
9/1/2024,9:45:00 AM,0,9.4048,9.041
9/1/2024,10:00:00 AM,0,9.4049,9.085
9/1/2024,10:15:00 AM,0,9.4062,9.139
9/1/2024,10:30:00 AM,0,9.4073,9.191
9/1/2024,10:45:00 AM,0,9.4073,9.235
9/1/2024,11:00:00 AM,0,9.4086,9.304
9/1/2024,11:15:00 AM,0,9.4088,9.367
9/1/2024,11:30:00 AM,0,9.4091,9.465
9/1/2024,11:45:00 AM,0,9.4096,9.552
9/1/2024,12:00:00 PM,0,9.4095,9.614
9/1/2024,12:15:00 PM,0,9.4069,9.672
9/1/2024,12:30:00 PM,0,9.4057,9.722
9/1/2024,12:45:00 PM,0,9.4053,9.809
9/1/2024,1:00:00 PM,0,9.4058,9.874
9/1/2024,1:15:00 PM,0,9.405,9.921
9/1/2024,1:30:00 PM,0,9.4062,9.955
9/1/2024,1:45:00 PM,0,9.4062,9.985
9/1/2024,2:00:00 PM,0,9.4059,9.986
9/1/2024,2:15:00 PM,0,9.4052,9.979
9/1/2024,2:30:00 PM,0,9.4036,9.951
9/1/2024,2:45:00 PM,0,9.4021,9.936
9/1/2024,3:00:00 PM,0,9.4008,9.911
9/1/2024,3:15:00 PM,0,9.3986,9.877
9/1/2024,3:30:00 PM,0,9.3981,9.841
9/1/2024,3:45:00 PM,0,9.3973,9.817
9/1/2024,4:00:00 PM,0,9.3952,9.783
9/1/2024,4:15:00 PM,0,9.3944,9.759
9/1/2024,4:30:00 PM,0,9.3922,9.718
9/1/2024,4:45:00 PM,0,9.3912,9.673
9/1/2024,5:00:00 PM,0,9.3891,9.62
9/1/2024,5:15:00 PM,0,9.3877,9.564
9/1/2024,5:30:00 PM,0,9.3869,9.515
9/1/2024,5:45:00 PM,0,9.3851,9.458
9/1/2024,6:00:00 PM,0,9.3843,9.41
9/1/2024,6:15:00 PM,0,9.3834,9.378
9/1/2024,6:30:00 PM,0,9.3823,9.345
9/1/2024,6:45:00 PM,0,9.3816,9.297
9/1/2024,7:00:00 PM,0,9.3802,9.258
9/1/2024,7:15:00 PM,0,9.38,9.21
9/1/2024,7:30:00 PM,0,9.3813,9.148
9/1/2024,7:45:00 PM,0,9.381,9.098
9/1/2024,8:00:00 PM,0,9.3815,9.039
9/1/2024,8:15:00 PM,0,9.3814,9.005
9/1/2024,8:30:00 PM,0,9.3826,8.975
9/1/2024,8:45:00 PM,0,9.3832,8.961
9/1/2024,9:00:00 PM,0,9.383,8.951
9/1/2024,9:15:00 PM,0,9.3831,8.941
9/1/2024,9:30:00 PM,0,9.3847,8.931
9/1/2024,9:45:00 PM,0,9.3858,8.925
9/1/2024,10:00:00 PM,0,9.3855,8.915
9/1/2024,10:15:00 PM,0,9.3857,8.904
9/1/2024,10:30:00 PM,0,9.3866,8.896
9/1/2024,10:45:00 PM,0,9.386,8.887
9/1/2024,11:00:00 PM,0,9.3863,8.878
9/1/2024,11:15:00 PM,0,9.3855,8.864
9/1/2024,11:30:00 PM,0,9.3858,8.851
9/1/2024,11:45:00 PM,0,9.386,8.839
9/2/2024,12:00:00 AM,0,9.3864,8.827
9/2/2024,12:15:00 AM,0,9.386,8.818
9/2/2024,12:30:00 AM,0,9.3863,8.813
9/2/2024,12:45:00 AM,0,9.386,8.812
9/2/2024,1:00:00 AM,0,9.3859,8.811
9/2/2024,1:15:00 AM,0,9.3853,8.804
9/2/2024,1:30:00 AM,0,9.3848,8.8
9/2/2024,1:45:00 AM,0,9.3849,8.803
9/2/2024,2:00:00 AM,0,9.3846,8.807
9/2/2024,2:15:00 AM,0,9.3841,8.804
9/2/2024,2:30:00 AM,0,9.3837,8.803
9/2/2024,2:45:00 AM,0,9.3834,8.8
9/2/2024,3:00:00 AM,0,9.3832,8.796
9/2/2024,3:15:00 AM,0,9.3828,8.794
9/2/2024,3:30:00 AM,0,9.3827,8.789
9/2/2024,3:45:00 AM,0,9.3823,8.797
9/2/2024,4:00:00 AM,0,9.3829,8.808
9/2/2024,4:15:00 AM,0,9.3828,8.809
9/2/2024,4:30:00 AM,0,9.3832,8.812
9/2/2024,4:45:00 AM,0,9.3826,8.816
9/2/2024,5:00:00 AM,0,9.3823,8.82
9/2/2024,5:15:00 AM,0,9.3822,8.822
9/2/2024,5:30:00 AM,0,9.3817,8.82
9/2/2024,5:45:00 AM,0,9.3814,8.816
9/2/2024,6:00:00 AM,0,9.3808,8.808
9/2/2024,6:15:00 AM,0,9.3817,8.801
9/2/2024,6:30:00 AM,0,9.3817,8.789
9/2/2024,6:45:00 AM,0,9.3825,8.778
9/2/2024,7:00:00 AM,0,9.3828,8.769
9/2/2024,7:15:00 AM,0,9.3828,8.766
9/2/2024,7:30:00 AM,0,9.3835,8.766
9/2/2024,7:45:00 AM,0,9.383,8.778
9/2/2024,8:00:00 AM,0,9.3849,8.798
9/2/2024,8:15:00 AM,0,9.3851,8.825
9/2/2024,8:30:00 AM,0,9.3864,8.854
9/2/2024,8:45:00 AM,0,9.3872,8.886
9/2/2024,9:00:00 AM,0,9.3882,8.929
9/2/2024,9:15:00 AM,0,9.3895,8.965
9/2/2024,9:30:00 AM,0,9.3906,9.006
9/2/2024,9:45:00 AM,0,9.3915,9.06
9/2/2024,10:00:00 AM,0,9.3925,9.12
9/2/2024,10:15:00 AM,0,9.394,9.181
9/2/2024,10:30:00 AM,0,9.3955,9.227
9/2/2024,10:45:00 AM,0,9.3965,9.292
9/2/2024,11:00:00 AM,0,9.3976,9.354
9/2/2024,11:15:00 AM,0,9.3989,9.416
9/2/2024,11:30:00 AM,0,9.3988,9.459
9/2/2024,11:45:00 AM,0,9.399,9.499
9/2/2024,12:00:00 PM,0,9.3997,9.533
9/2/2024,12:15:00 PM,0,9.4005,9.569
9/2/2024,12:30:00 PM,0,9.4006,9.587
9/2/2024,12:45:00 PM,0,9.4013,9.627
9/2/2024,1:00:00 PM,0,9.4019,9.669
9/2/2024,1:15:00 PM,0,9.4024,9.699
9/2/2024,1:30:00 PM,0,9.4026,9.719
9/2/2024,1:45:00 PM,0,9.4019,9.725
9/2/2024,2:00:00 PM,0,9.4024,9.744
9/2/2024,2:15:00 PM,0,9.4016,9.729
9/2/2024,2:30:00 PM,0,9.401,9.702
9/2/2024,2:45:00 PM,0,9.4002,9.683
9/2/2024,3:00:00 PM,0,9.3994,9.642
9/2/2024,3:15:00 PM,0,9.3984,9.613
9/2/2024,3:30:00 PM,0,9.3975,9.573
9/2/2024,3:45:00 PM,0,9.3966,9.531
9/2/2024,4:00:00 PM,0,9.395,9.508
9/2/2024,4:15:00 PM,0,9.3948,9.484
9/2/2024,4:30:00 PM,0,9.3945,9.458
9/2/2024,4:45:00 PM,0,9.394,9.412
9/2/2024,5:00:00 PM,0,9.3941,9.385
9/2/2024,5:15:00 PM,0,9.3936,9.354
9/2/2024,5:30:00 PM,0,9.3928,9.328
9/2/2024,5:45:00 PM,0,9.3921,9.283
9/2/2024,6:00:00 PM,0,9.3931,9.249
9/2/2024,6:15:00 PM,0,9.3923,9.2
9/2/2024,6:30:00 PM,0,9.392,9.168
9/2/2024,6:45:00 PM,0,9.392,9.127
9/2/2024,7:00:00 PM,0,9.3914,9.085
9/2/2024,7:15:00 PM,0,9.3916,9.057
9/2/2024,7:30:00 PM,0,9.3935,9.035
9/2/2024,7:45:00 PM,0,9.3951,9.011
9/2/2024,8:00:00 PM,0,9.3971,8.995
9/2/2024,8:15:00 PM,0,9.3993,8.99
9/2/2024,8:30:00 PM,0,9.4091,8.985
9/2/2024,8:45:00 PM,0,9.4131,8.978
9/2/2024,9:00:00 PM,0,9.4146,8.959
9/2/2024,9:15:00 PM,0,9.4169,8.934
9/2/2024,9:30:00 PM,0,9.4172,8.905
9/2/2024,9:45:00 PM,0,9.4213,8.876
9/2/2024,10:00:00 PM,0,9.4233,8.859
9/2/2024,10:15:00 PM,0,9.4249,8.844
9/2/2024,10:30:00 PM,0,9.4269,8.83
9/2/2024,10:45:00 PM,0,9.4284,8.816
9/2/2024,11:00:00 PM,0,9.4291,8.803
9/2/2024,11:15:00 PM,0,9.4292,8.789
9/2/2024,11:30:00 PM,0,9.4295,8.781
9/2/2024,11:45:00 PM,0,9.4294,8.774
9/3/2024,12:00:00 AM,0,9.4298,8.765
9/3/2024,12:15:00 AM,0,9.4316,8.758
9/3/2024,12:30:00 AM,0,9.4315,8.75
9/3/2024,12:45:00 AM,0,9.4333,8.741
9/3/2024,1:00:00 AM,0,9.4341,8.729
9/3/2024,1:15:00 AM,0,9.4354,8.726
9/3/2024,1:30:00 AM,0,9.4358,8.717
9/3/2024,1:45:00 AM,0,9.4358,8.714
9/3/2024,2:00:00 AM,0,9.4359,8.705
9/3/2024,2:15:00 AM,0,9.4352,8.703
9/3/2024,2:30:00 AM,0,9.4352,8.7
9/3/2024,2:45:00 AM,0,9.4348,8.699
9/3/2024,3:00:00 AM,0,9.4352,8.692
9/3/2024,3:15:00 AM,0,9.4356,8.687
9/3/2024,3:30:00 AM,0,9.4356,8.678
9/3/2024,3:45:00 AM,0,9.4358,8.667
9/3/2024,4:00:00 AM,0,9.4357,8.663
9/3/2024,4:15:00 AM,0,9.4362,8.659
9/3/2024,4:30:00 AM,0,9.4356,8.651
9/3/2024,4:45:00 AM,0,9.4366,8.648
9/3/2024,5:00:00 AM,0,9.4363,8.642
9/3/2024,5:15:00 AM,0,9.4367,8.64
9/3/2024,5:30:00 AM,0,9.4368,8.632
9/3/2024,5:45:00 AM,0,9.4367,8.623
9/3/2024,6:00:00 AM,0,9.4369,8.615
9/3/2024,6:15:00 AM,0,9.4367,8.616
9/3/2024,6:30:00 AM,0,9.4367,8.623
9/3/2024,6:45:00 AM,0,9.4369,8.622
9/3/2024,7:00:00 AM,0,9.4385,8.618
9/3/2024,7:15:00 AM,0,9.4392,8.617
9/3/2024,7:30:00 AM,0,9.4392,8.619
9/3/2024,7:45:00 AM,0,9.4395,8.641
9/3/2024,8:00:00 AM,0,9.4404,8.673
9/3/2024,8:15:00 AM,0,9.4416,8.708
9/3/2024,8:30:00 AM,0,9.4424,8.755
9/3/2024,8:45:00 AM,0,9.4437,8.8
9/3/2024,9:00:00 AM,0,9.4452,8.844
9/3/2024,9:15:00 AM,0,9.4462,8.887
9/3/2024,9:30:00 AM,0,9.4474,8.927
9/3/2024,9:45:00 AM,0,9.4478,8.968
9/3/2024,10:00:00 AM,0,9.4493,9.017
9/3/2024,10:15:00 AM,0,9.4505,9.071
9/3/2024,10:30:00 AM,0,9.4515,9.124
9/3/2024,10:45:00 AM,0,9.4528,9.189
9/3/2024,11:00:00 AM,0,9.4532,9.25
9/3/2024,11:15:00 AM,0,9.454,9.305
9/3/2024,11:30:00 AM,0,9.4545,9.357
9/3/2024,11:45:00 AM,0,9.4544,9.408
9/3/2024,12:00:00 PM,0,9.4544,9.458
9/3/2024,12:15:00 PM,0,9.4549,9.496
9/3/2024,12:30:00 PM,0,9.4545,9.523
9/3/2024,12:45:00 PM,0,9.454,9.563
9/3/2024,1:00:00 PM,0,9.4535,9.605
9/3/2024,1:15:00 PM,0,9.4533,9.64
9/3/2024,1:30:00 PM,0,9.4526,9.663
9/3/2024,1:45:00 PM,0,9.4518,9.685
9/3/2024,2:00:00 PM,0,9.4514,9.707
9/3/2024,2:15:00 PM,0,9.4489,9.707
9/3/2024,2:30:00 PM,0,9.447,9.686
9/3/2024,2:45:00 PM,0,9.446,9.673
9/3/2024,3:00:00 PM,0,9.4436,9.641
9/3/2024,3:15:00 PM,0,9.4416,9.611
9/3/2024,3:30:00 PM,0,9.4367,9.573
9/3/2024,3:45:00 PM,0,9.4352,9.551
9/3/2024,4:00:00 PM,0,9.4333,9.524
9/3/2024,4:15:00 PM,0,9.4324,9.503
9/3/2024,4:30:00 PM,0,9.4312,9.47
9/3/2024,4:45:00 PM,0,9.4302,9.437
9/3/2024,5:00:00 PM,0,9.4291,9.404
9/3/2024,5:15:00 PM,0,9.4278,9.36
9/3/2024,5:30:00 PM,0,9.4266,9.315
9/3/2024,5:45:00 PM,0,9.4251,9.268
9/3/2024,6:00:00 PM,0,9.4236,9.222
9/3/2024,6:15:00 PM,0,9.4227,9.183
9/3/2024,6:30:00 PM,0,9.4219,9.149
9/3/2024,6:45:00 PM,0,9.4211,9.116
9/3/2024,7:00:00 PM,0,9.4206,9.09
9/3/2024,7:15:00 PM,0,9.4206,9.064
9/3/2024,7:30:00 PM,0,9.4217,9.051
9/3/2024,7:45:00 PM,0,9.4215,9.037
9/3/2024,8:00:00 PM,0,9.4244,9.02
9/3/2024,8:15:00 PM,0,9.424,9
9/3/2024,8:30:00 PM,0,9.4245,8.976
9/3/2024,8:45:00 PM,0,9.4258,8.962
9/3/2024,9:00:00 PM,0,9.4264,8.959
9/3/2024,9:15:00 PM,0,9.4274,8.952
9/3/2024,9:30:00 PM,0,9.4284,8.945
9/3/2024,9:45:00 PM,0,9.4288,8.935
9/3/2024,10:00:00 PM,0,9.4284,8.918
9/3/2024,10:15:00 PM,0,9.4287,8.894
9/3/2024,10:30:00 PM,0,9.4294,8.872
9/3/2024,10:45:00 PM,0,9.4298,8.854
