Date,Time,ms,LEVEL,TEMPERATURE
10/16/2020,10:30:00,0,0.1349,8.803
10/16/2020,10:45:00,0,0.135,8.849
10/16/2020,11:00:00,0,0.1354,8.895
10/16/2020,11:15:00,0,0.1339,8.934
10/16/2020,11:30:00,0,0.1362,8.972
10/16/2020,11:45:00,0,0.1334,9.012
10/16/2020,12:00:00,0,0.1382,9.056
10/16/2020,12:15:00,0,0.1368,9.095
10/16/2020,12:30:00,0,0.1391,9.126
10/16/2020,12:45:00,0,0.1338,9.146
10/16/2020,13:00:00,0,0.1405,9.176
10/16/2020,13:15:00,0,0.1363,9.184
10/16/2020,13:30:00,0,0.1339,9.198
10/16/2020,13:45:00,0,0.1316,9.239
10/16/2020,14:00:00,0,0.1349,9.244
10/16/2020,14:15:00,0,0.1312,9.236
10/16/2020,14:30:00,0,0.1373,9.24
10/16/2020,14:45:00,0,0.1317,9.245
10/16/2020,15:00:00,0,0.1382,9.228
10/16/2020,15:15:00,0,0.1339,9.222
10/16/2020,15:30:00,0,0.139,9.211
10/16/2020,15:45:00,0,0.1378,9.187
10/16/2020,16:00:00,0,0.1359,9.162
10/16/2020,16:15:00,0,0.1326,9.141
10/16/2020,16:30:00,0,0.1381,9.119
10/16/2020,16:45:00,0,0.1358,9.091
10/16/2020,17:00:00,0,0.1365,9.079
10/16/2020,17:15:00,0,0.1321,9.045
10/16/2020,17:30:00,0,0.1385,9.021
10/16/2020,17:45:00,0,0.1359,8.999
10/16/2020,18:00:00,0,0.1396,8.98
10/16/2020,18:15:00,0,0.137,8.962
10/16/2020,18:30:00,0,0.1381,8.946
10/16/2020,18:45:00,0,0.136,8.93
10/16/2020,19:00:00,0,0.1387,8.92
10/16/2020,19:15:00,0,0.14,8.912
10/16/2020,19:30:00,0,0.1376,8.908
10/16/2020,19:45:00,0,0.1388,8.903
10/16/2020,20:00:00,0,0.1369,8.896
10/16/2020,20:15:00,0,0.1358,8.888
10/16/2020,20:30:00,0,0.1384,8.884
10/16/2020,20:45:00,0,0.1373,8.875
10/16/2020,21:00:00,0,0.1377,8.857
10/16/2020,21:15:00,0,0.1387,8.835
10/16/2020,21:30:00,0,0.1364,8.813
10/16/2020,21:45:00,0,0.1351,8.798
10/16/2020,22:00:00,0,0.1368,8.783
10/16/2020,22:15:00,0,0.1344,8.766
10/16/2020,22:30:00,0,0.1349,8.752
10/16/2020,22:45:00,0,0.1359,8.74
10/16/2020,23:00:00,0,0.1344,8.73
10/16/2020,23:15:00,0,0.137,8.725
10/16/2020,23:30:00,0,0.1329,8.714
10/16/2020,23:45:00,0,0.1345,8.709
10/17/2020,0:00:00,0,0.1332,8.703
10/17/2020,0:15:00,0,0.1336,8.703
10/17/2020,0:30:00,0,0.1331,8.701
10/17/2020,0:45:00,0,0.1348,8.695
10/17/2020,1:00:00,0,0.1317,8.684
10/17/2020,1:15:00,0,0.1314,8.675
10/17/2020,1:30:00,0,0.1314,8.669
10/17/2020,1:45:00,0,0.1314,8.666
10/17/2020,2:00:00,0,0.1312,8.655
10/17/2020,2:15:00,0,0.1336,8.649
10/17/2020,2:30:00,0,0.1293,8.651
10/17/2020,2:45:00,0,0.1285,8.64
10/17/2020,3:00:00,0,0.1305,8.629
10/17/2020,3:15:00,0,0.1317,8.623
10/17/2020,3:30:00,0,0.1282,8.613
10/17/2020,3:45:00,0,0.1262,8.605
10/17/2020,4:00:00,0,0.1299,8.607
10/17/2020,4:15:00,0,0.1295,8.599
10/17/2020,4:30:00,0,0.1294,8.585
10/17/2020,4:45:00,0,0.129,8.576
10/17/2020,5:00:00,0,0.1286,8.567
10/17/2020,5:15:00,0,0.1299,8.565
10/17/2020,5:30:00,0,0.1283,8.554
10/17/2020,5:45:00,0,0.1271,8.558
10/17/2020,6:00:00,0,0.1284,8.56
10/17/2020,6:15:00,0,0.1309,8.564
10/17/2020,6:30:00,0,0.1288,8.573
10/17/2020,6:45:00,0,0.1315,8.571
10/17/2020,7:00:00,0,0.1288,8.565
10/17/2020,7:15:00,0,0.1289,8.57
10/17/2020,7:30:00,0,0.1279,8.572
10/17/2020,7:45:00,0,0.1265,8.57
10/17/2020,8:00:00,0,0.1282,8.568
10/17/2020,8:15:00,0,0.1302,8.575
10/17/2020,8:30:00,0,0.1281,8.59
10/17/2020,8:45:00,0,0.1289,8.611
10/17/2020,9:00:00,0,0.1287,8.634
10/17/2020,9:15:00,0,0.1284,8.668
10/17/2020,9:30:00,0,0.1321,8.706
10/17/2020,9:45:00,0,0.131,8.747
10/17/2020,10:00:00,0,0.1343,8.788
10/17/2020,10:15:00,0,0.1362,8.83
10/17/2020,10:30:00,0,0.1349,8.872
10/17/2020,10:45:00,0,0.1354,8.915
10/17/2020,11:00:00,0,0.1361,8.961
10/17/2020,11:15:00,0,0.1342,8.995
10/17/2020,11:30:00,0,0.1376,9.031
10/17/2020,11:45:00,0,0.1348,9.077
10/17/2020,12:00:00,0,0.1389,9.121
10/17/2020,12:15:00,0,0.1359,9.165
10/17/2020,12:30:00,0,0.1403,9.202
10/17/2020,12:45:00,0,0.1378,9.23
10/17/2020,13:00:00,0,0.1406,9.265
10/17/2020,13:15:00,0,0.1374,9.276
10/17/2020,13:30:00,0,0.1391,9.293
10/17/2020,13:45:00,0,0.1367,9.335
10/17/2020,14:00:00,0,0.1393,9.364
10/17/2020,14:15:00,0,0.1342,9.364
10/17/2020,14:30:00,0,0.1316,9.37
10/17/2020,14:45:00,0,0.1281,9.381
10/17/2020,15:00:00,0,0.1322,9.357
10/17/2020,15:15:00,0,0.1305,9.327
10/17/2020,15:30:00,0,0.1332,9.306
10/17/2020,15:45:00,0,0.1323,9.277
10/17/2020,16:00:00,0,0.1309,9.255
10/17/2020,16:15:00,0,0.1294,9.237
10/17/2020,16:30:00,0,0.131,9.21
10/17/2020,16:45:00,0,0.1324,9.184
10/17/2020,17:00:00,0,0.1284,9.167
10/17/2020,17:15:00,0,0.126,9.136
10/17/2020,17:30:00,0,0.129,9.117
10/17/2020,17:45:00,0,0.1286,9.093
10/17/2020,18:00:00,0,0.1287,9.07
10/17/2020,18:15:00,0,0.1297,9.042
10/17/2020,18:30:00,0,0.1319,9.014
10/17/2020,18:45:00,0,0.1325,8.994
10/17/2020,19:00:00,0,0.1313,8.979
10/17/2020,19:15:00,0,0.1312,8.963
10/17/2020,19:30:00,0,0.1297,8.943
10/17/2020,19:45:00,0,0.1307,8.923
10/17/2020,20:00:00,0,0.1293,8.913
10/17/2020,20:15:00,0,0.1317,8.897
10/17/2020,20:30:00,0,0.1271,8.886
10/17/2020,20:45:00,0,0.1271,8.875
10/17/2020,21:00:00,0,0.1275,8.866
10/17/2020,21:15:00,0,0.1281,8.86
10/17/2020,21:30:00,0,0.1266,8.848
10/17/2020,21:45:00,0,0.1288,8.837
10/17/2020,22:00:00,0,0.1235,8.818
10/17/2020,22:15:00,0,0.1265,8.803
10/17/2020,22:30:00,0,0.1236,8.788
10/17/2020,22:45:00,0,0.1255,8.765
10/17/2020,23:00:00,0,0.1231,8.747
10/17/2020,23:15:00,0,0.1219,8.734
10/17/2020,23:30:00,0,0.123,8.722
10/17/2020,23:45:00,0,0.1211,8.713
10/18/2020,0:00:00,0,0.1227,8.705
10/18/2020,0:15:00,0,0.1206,8.695
10/18/2020,0:30:00,0,0.1236,8.686
10/18/2020,0:45:00,0,0.1216,8.679
10/18/2020,1:00:00,0,0.1251,8.671
10/18/2020,1:15:00,0,0.1243,8.658
10/18/2020,1:30:00,0,0.1233,8.646
10/18/2020,1:45:00,0,0.1246,8.632
10/18/2020,2:00:00,0,0.1215,8.62
10/18/2020,2:15:00,0,0.1212,8.613
10/18/2020,2:30:00,0,0.1214,8.61
10/18/2020,2:45:00,0,0.1197,8.611
10/18/2020,3:00:00,0,0.1232,8.604
10/18/2020,3:15:00,0,0.1234,8.601
10/18/2020,3:30:00,0,0.1224,8.596
10/18/2020,3:45:00,0,0.1237,8.587
10/18/2020,4:00:00,0,0.1198,8.578
10/18/2020,4:15:00,0,0.1198,8.573
10/18/2020,4:30:00,0,0.1184,8.564
10/18/2020,4:45:00,0,0.1216,8.551
10/18/2020,5:00:00,0,0.1153,8.543
10/18/2020,5:15:00,0,0.1207,8.548
10/18/2020,5:30:00,0,0.114,8.534
10/18/2020,5:45:00,0,0.1157,8.526
10/18/2020,6:00:00,0,0.1125,8.528
10/18/2020,6:15:00,0,0.1143,8.518
10/18/2020,6:30:00,0,0.1121,8.511
10/18/2020,6:45:00,0,0.1153,8.509
10/18/2020,7:00:00,0,0.1114,8.511
10/18/2020,7:15:00,0,0.1092,8.511
10/18/2020,7:30:00,0,0.1147,8.512
10/18/2020,7:45:00,0,0.1135,8.515
10/18/2020,8:00:00,0,0.1138,8.513
10/18/2020,8:15:00,0,0.1147,8.511
10/18/2020,8:30:00,0,0.1165,8.523
10/18/2020,8:45:00,0,0.116,8.544
10/18/2020,9:00:00,0,0.1198,8.572
10/18/2020,9:15:00,0,0.1195,8.608
10/18/2020,9:30:00,0,0.1229,8.656
10/18/2020,9:45:00,0,0.1271,8.708
10/18/2020,10:00:00,0,0.1225,8.756
10/18/2020,10:15:00,0,0.1229,8.806
10/18/2020,10:30:00,0,0.124,8.85
10/18/2020,10:45:00,0,0.1221,8.887
10/18/2020,11:00:00,0,0.1287,8.929
10/18/2020,11:15:00,0,0.1279,8.968
10/18/2020,11:30:00,0,0.1304,9.007
10/18/2020,11:45:00,0,0.13,9.045
10/18/2020,12:00:00,0,0.1321,9.09
10/18/2020,12:15:00,0,0.1322,9.131
10/18/2020,12:30:00,0,0.1334,9.168
10/18/2020,12:45:00,0,0.1317,9.194
10/18/2020,13:00:00,0,0.1348,9.218
10/18/2020,13:15:00,0,0.1314,9.241
10/18/2020,13:30:00,0,0.136,9.258
10/18/2020,13:45:00,0,0.1315,9.292
10/18/2020,14:00:00,0,0.1362,9.317
10/18/2020,14:15:00,0,0.1353,9.315
10/18/2020,14:30:00,0,0.1363,9.308
10/18/2020,14:45:00,0,0.1321,9.309
10/18/2020,15:00:00,0,0.1358,9.296
10/18/2020,15:15:00,0,0.1346,9.284
10/18/2020,15:30:00,0,0.1353,9.271
10/18/2020,15:45:00,0,0.1314,9.247
10/18/2020,16:00:00,0,0.1331,9.224
10/18/2020,16:15:00,0,0.1315,9.195
10/18/2020,16:30:00,0,0.1344,9.168
10/18/2020,16:45:00,0,0.1322,9.141
10/18/2020,17:00:00,0,0.1326,9.121
10/18/2020,17:15:00,0,0.131,9.091
10/18/2020,17:30:00,0,0.1334,9.065
10/18/2020,17:45:00,0,0.1358,9.04
10/18/2020,18:00:00,0,0.1319,9.018
10/18/2020,18:15:00,0,0.1323,9.005
10/18/2020,18:30:00,0,0.1318,9
10/18/2020,18:45:00,0,0.1332,8.992
10/18/2020,19:00:00,0,0.1319,8.985
10/18/2020,19:15:00,0,0.1342,8.982
10/18/2020,19:30:00,0,0.1303,8.979
10/18/2020,19:45:00,0,0.1338,8.984
10/18/2020,20:00:00,0,0.1304,8.98
10/18/2020,20:15:00,0,0.132,8.969
10/18/2020,20:30:00,0,0.1293,8.949
10/18/2020,20:45:00,0,0.1298,8.933
10/18/2020,21:00:00,0,0.1288,8.918
10/18/2020,21:15:00,0,0.128,8.895
10/18/2020,21:30:00,0,0.1268,8.875
10/18/2020,21:45:00,0,0.1275,8.856
10/18/2020,22:00:00,0,0.1264,8.839
10/18/2020,22:15:00,0,0.1253,8.822
10/18/2020,22:30:00,0,0.1257,8.804
10/18/2020,22:45:00,0,0.1248,8.787
10/18/2020,23:00:00,0,0.1248,8.77
10/18/2020,23:15:00,0,0.1243,8.755
10/18/2020,23:30:00,0,0.1247,8.739
10/18/2020,23:45:00,0,0.1228,8.735
10/19/2020,0:00:00,0,0.1263,8.735
10/19/2020,0:15:00,0,0.1263,8.726
10/19/2020,0:30:00,0,0.1258,8.718
10/19/2020,0:45:00,0,0.1252,8.71
10/19/2020,1:00:00,0,0.1254,8.705
10/19/2020,1:15:00,0,0.1266,8.703
10/19/2020,1:30:00,0,0.1242,8.695
10/19/2020,1:45:00,0,0.1237,8.687
10/19/2020,2:00:00,0,0.1248,8.684
10/19/2020,2:15:00,0,0.1236,8.682
10/19/2020,2:30:00,0,0.125,8.677
10/19/2020,2:45:00,0,0.1256,8.67
10/19/2020,3:00:00,0,0.1234,8.666
10/19/2020,3:15:00,0,0.1229,8.658
10/19/2020,3:30:00,0,0.1229,8.656
10/19/2020,3:45:00,0,0.1221,8.653
10/19/2020,4:00:00,0,0.1216,8.64
10/19/2020,4:15:00,0,0.1218,8.63
10/19/2020,4:30:00,0,0.1212,8.615
10/19/2020,4:45:00,0,0.1197,8.607
10/19/2020,5:00:00,0,0.1216,8.6
10/19/2020,5:15:00,0,0.1224,8.59
10/19/2020,5:30:00,0,0.1208,8.58
10/19/2020,5:45:00,0,0.1232,8.568
10/19/2020,6:00:00,0,0.1189,8.562
10/19/2020,6:15:00,0,0.1214,8.549
10/19/2020,6:30:00,0,0.1175,8.547
10/19/2020,6:45:00,0,0.1187,8.547
10/19/2020,7:00:00,0,0.1169,8.548
10/19/2020,7:15:00,0,0.12,8.536
10/19/2020,7:30:00,0,0.1155,8.534
10/19/2020,7:45:00,0,0.1156,8.534
10/19/2020,8:00:00,0,0.1143,8.527
10/19/2020,8:15:00,0,0.1155,8.534
10/19/2020,8:30:00,0,0.1145,8.546
10/19/2020,8:45:00,0,0.1169,8.565
10/19/2020,9:00:00,0,0.1164,8.596
10/19/2020,9:15:00,0,0.1169,8.634
10/19/2020,9:30:00,0,0.1196,8.679
10/19/2020,9:45:00,0,0.1216,8.723
10/19/2020,10:00:00,0,0.1203,8.768
10/19/2020,10:15:00,0,0.1211,8.813
10/19/2020,10:30:00,0,0.1221,8.859
10/19/2020,10:45:00,0,0.1215,8.903
10/19/2020,11:00:00,0,0.1245,8.943
10/19/2020,11:15:00,0,0.1224,8.978
10/19/2020,11:30:00,0,0.1281,9.015
10/19/2020,11:45:00,0,0.1254,9.059
10/19/2020,12:00:00,0,0.1318,9.103
10/19/2020,12:15:00,0,0.1301,9.143
10/19/2020,12:30:00,0,0.133,9.179
10/19/2020,12:45:00,0,0.1283,9.206
10/19/2020,13:00:00,0,0.1354,9.227
10/19/2020,13:15:00,0,0.1316,9.248
10/19/2020,13:30:00,0,0.1355,9.267
10/19/2020,13:45:00,0,0.1316,9.294
10/19/2020,14:00:00,0,0.1357,9.305
10/19/2020,14:15:00,0,0.1311,9.3
10/19/2020,14:30:00,0,0.1354,9.299
10/19/2020,14:45:00,0,0.134,9.298
10/19/2020,15:00:00,0,0.1355,9.284
10/19/2020,15:15:00,0,0.1316,9.266
10/19/2020,15:30:00,0,0.1354,9.255
10/19/2020,15:45:00,0,0.1354,9.227
10/19/2020,16:00:00,0,0.1334,9.203
10/19/2020,16:15:00,0,0.1316,9.171
10/19/2020,16:30:00,0,0.1352,9.147
10/19/2020,16:45:00,0,0.1348,9.126
10/19/2020,17:00:00,0,0.1334,9.108
10/19/2020,17:15:00,0,0.1319,9.09
10/19/2020,17:30:00,0,0.1343,9.08
10/19/2020,17:45:00,0,0.1341,9.071
10/19/2020,18:00:00,0,0.1338,9.053
10/19/2020,18:15:00,0,0.1345,9.033
10/19/2020,18:30:00,0,0.1342,9.003
10/19/2020,18:45:00,0,0.1355,8.967
10/19/2020,19:00:00,0,0.1326,8.935
10/19/2020,19:15:00,0,0.1322,8.911
10/19/2020,19:30:00,0,0.1315,8.896
10/19/2020,19:45:00,0,0.1323,8.883
10/19/2020,20:00:00,0,0.1319,8.875
10/19/2020,20:15:00,0,0.1333,8.862
10/19/2020,20:30:00,0,0.1294,8.849
10/19/2020,20:45:00,0,0.1314,8.832
10/19/2020,21:00:00,0,0.1274,8.824
10/19/2020,21:15:00,0,0.1315,8.802
10/19/2020,21:30:00,0,0.1254,8.773
10/19/2020,21:45:00,0,0.1274,8.758
10/19/2020,22:00:00,0,0.1239,8.739
10/19/2020,22:15:00,0,0.1251,8.72
10/19/2020,22:30:00,0,0.1225,8.701
10/19/2020,22:45:00,0,0.1226,8.688
10/19/2020,23:00:00,0,0.1218,8.681
10/19/2020,23:15:00,0,0.1241,8.675
10/19/2020,23:30:00,0,0.1221,8.664
10/19/2020,23:45:00,0,0.1233,8.66
10/20/2020,0:00:00,0,0.1214,8.659
10/20/2020,0:15:00,0,0.1227,8.652
10/20/2020,0:30:00,0,0.1207,8.647
10/20/2020,0:45:00,0,0.1223,8.641
10/20/2020,1:00:00,0,0.1191,8.633
10/20/2020,1:15:00,0,0.118,8.62
10/20/2020,1:30:00,0,0.1193,8.611
10/20/2020,1:45:00,0,0.1199,8.593
10/20/2020,2:00:00,0,0.117,8.58
10/20/2020,2:15:00,0,0.1169,8.568
10/20/2020,2:30:00,0,0.116,8.556
10/20/2020,2:45:00,0,0.1168,8.553
10/20/2020,3:00:00,0,0.1149,8.544
10/20/2020,3:15:00,0,0.1132,8.54
10/20/2020,3:30:00,0,0.1161,8.541
10/20/2020,3:45:00,0,0.1148,8.54
10/20/2020,4:00:00,0,0.1184,8.539
10/20/2020,4:15:00,0,0.1168,8.541
10/20/2020,4:30:00,0,0.1186,8.54
10/20/2020,4:45:00,0,0.1166,8.532
10/20/2020,5:00:00,0,0.1185,8.528
10/20/2020,5:15:00,0,0.1199,8.535
10/20/2020,5:30:00,0,0.1174,8.529
10/20/2020,5:45:00,0,0.1185,8.517
10/20/2020,6:00:00,0,0.1164,8.504
10/20/2020,6:15:00,0,0.1177,8.497
10/20/2020,6:30:00,0,0.114,8.487
10/20/2020,6:45:00,0,0.1144,8.473
10/20/2020,7:00:00,0,0.1126,8.466
10/20/2020,7:15:00,0,0.1116,8.459
10/20/2020,7:30:00,0,0.1139,8.457
10/20/2020,7:45:00,0,0.114,8.456
10/20/2020,8:00:00,0,0.1133,8.457
10/20/2020,8:15:00,0,0.1139,8.468
10/20/2020,8:30:00,0,0.1141,8.488
10/20/2020,8:45:00,0,0.1141,8.517
10/20/2020,9:00:00,0,0.1164,8.549
10/20/2020,9:15:00,0,0.1196,8.586
10/20/2020,9:30:00,0,0.1185,8.628
10/20/2020,9:45:00,0,0.1181,8.676
10/20/2020,10:00:00,0,0.1224,8.72
10/20/2020,10:15:00,0,0.121,8.764
10/20/2020,10:30:00,0,0.1245,8.81
10/20/2020,10:45:00,0,0.1244,8.86
10/20/2020,11:00:00,0,0.1278,8.904
10/20/2020,11:15:00,0,0.1268,8.944
10/20/2020,11:30:00,0,0.1295,8.984
10/20/2020,11:45:00,0,0.1264,9.025
10/20/2020,12:00:00,0,0.1338,9.068
10/20/2020,12:15:00,0,0.1318,9.106
10/20/2020,12:30:00,0,0.1344,9.139
10/20/2020,12:45:00,0,0.1311,9.164
10/20/2020,13:00:00,0,0.136,9.189
10/20/2020,13:15:00,0,0.1298,9.212
10/20/2020,13:30:00,0,0.1361,9.229
10/20/2020,13:45:00,0,0.1323,9.254
10/20/2020,14:00:00,0,0.1344,9.286
10/20/2020,14:15:00,0,0.1337,9.29
10/20/2020,14:30:00,0,0.1356,9.295
10/20/2020,14:45:00,0,0.1338,9.303
10/20/2020,15:00:00,0,0.1351,9.303
10/20/2020,15:15:00,0,0.1332,9.302
10/20/2020,15:30:00,0,0.1363,9.293
10/20/2020,15:45:00,0,0.1355,9.27
10/20/2020,16:00:00,0,0.1343,9.245
10/20/2020,16:15:00,0,0.1312,9.232
10/20/2020,16:30:00,0,0.1361,9.205
10/20/2020,16:45:00,0,0.134,9.183
10/20/2020,17:00:00,0,0.1369,9.159
