#	"Date Time, GMT-07:00"	"DO conc, mg/L (LGR S/N: 20697570, SEN S/N: 20697570)"	"Temp, °F (LGR S/N: 20697570, SEN S/N: 20697570)"	"Batt, V (LGR S/N: 20697570, SEN S/N: 20697570)"	Coupler Attached (LGR S/N: 20697570)	Host Connected (LGR S/N: 20697570)	Stopped (LGR S/N: 20697570)	End Of File (LGR S/N: 20697570)
53	1/24/2020 20:00	10.7	42.69	3.54				
54	1/24/2020 20:30	10.58	42.8	3.54				
55	1/24/2020 21:00	10.48	42.94	3.54				
56	1/24/2020 21:30	10.4	43.16	3.54				
57	1/24/2020 22:00	10.31	43.34	3.54				
58	1/24/2020 22:30	10.23	43.56	3.54				
59	1/24/2020 23:00	10.17	43.77	3.54				
60	1/24/2020 23:30	10.12	43.95	3.56				
61	1/25/2020 0:00	10.07	44.1	3.56				
62	1/25/2020 0:30	10.01	44.17	3.56				
63	1/25/2020 1:00	9.99	44.2	3.56				
64	1/25/2020 1:30	9.98	44.2	3.54				
65	1/25/2020 2:00	9.96	44.17	3.56				
66	1/25/2020 2:30	9.96	44.13	3.56				
67	1/25/2020 3:00	9.96	44.02	3.56				
68	1/25/2020 3:30	9.95	43.95	3.56				
69	1/25/2020 4:00	9.95	43.88	3.56				
70	1/25/2020 4:30	9.95	43.81	3.54				
71	1/25/2020 5:00	9.95	43.74	3.54				
72	1/25/2020 5:30	9.95	43.66	3.54				
73	1/25/2020 6:00	9.96	43.59	3.54				
74	1/25/2020 6:30	9.99	43.52	3.54				
75	1/25/2020 7:00	9.99	43.41	3.54				
76	1/25/2020 7:30	10.01	43.34	3.54				
77	1/25/2020 8:00	10.04	43.27	3.54				
78	1/25/2020 8:30	10.07	43.16	3.54				
79	1/25/2020 9:00	10.08	43.09	3.54				
80	1/25/2020 9:30	10.11	43.02	3.54				
81	1/25/2020 10:00	10.2	42.98	3.54				
82	1/25/2020 10:30	10.29	42.98	3.54				
83	1/25/2020 11:00	10.33	42.98	3.54				
84	1/25/2020 11:30	10.4	43.05	3.54				
85	1/25/2020 12:00	10.5	43.09	3.54				
86	1/25/2020 12:30	10.54	43.09	3.54				
87	1/25/2020 13:00	10.6	43.16	3.54				
88	1/25/2020 13:30	10.62	43.23	3.54				
89	1/25/2020 14:00	10.65	43.23	3.54				
90	1/25/2020 14:30	10.72	43.38	3.54				
91	1/25/2020 15:00	10.77	43.52	3.54				
92	1/25/2020 15:30	10.79	43.66	3.54				
93	1/25/2020 16:00	10.74	43.7	3.54				
94	1/25/2020 16:30	10.72	43.7	3.54				
95	1/25/2020 17:00	10.73	43.74	3.54				
96	1/25/2020 17:30	10.65	43.74	3.54				
97	1/25/2020 18:00	10.58	43.74	3.54				
98	1/25/2020 18:30	10.5	43.7	3.54				
99	1/25/2020 19:00	10.41	43.7	3.54				
100	1/25/2020 19:30	10.34	43.7	3.54				
101	1/25/2020 20:00	10.28	43.7	3.54				
102	1/25/2020 20:30	10.21	43.74	3.54				
103	1/25/2020 21:00	10.15	43.77	3.54				
104	1/25/2020 21:30	10.11	43.84	3.54				
105	1/25/2020 22:00	10.06	43.92	3.54				
106	1/25/2020 22:30	10	43.95	3.54				
107	1/25/2020 23:00	9.97	44.06	3.56				
108	1/25/2020 23:30	9.94	44.13	3.54				
109	1/26/2020 0:00	9.91	44.2	3.56				
110	1/26/2020 0:30	9.89	44.28	3.54				
111	1/26/2020 1:00	9.88	44.31	3.56				
112	1/26/2020 1:30	9.84	44.31	3.56				
113	1/26/2020 2:00	9.84	44.31	3.56				
114	1/26/2020 2:30	9.83	44.28	3.56				
115	1/26/2020 3:00	9.8	44.24	3.54				
116	1/26/2020 3:30	9.81	44.2	3.56				
117	1/26/2020 4:00	9.8	44.17	3.56				
118	1/26/2020 4:30	9.8	44.13	3.56				
119	1/26/2020 5:00	9.8	44.13	3.56				
120	1/26/2020 5:30	9.81	44.1	3.56				
121	1/26/2020 6:00	9.83	44.02	3.54				
122	1/26/2020 6:30	9.85	43.95	3.54				
123	1/26/2020 7:00	9.85	43.92	3.54				
124	1/26/2020 7:30	9.86	43.84	3.56				
125	1/26/2020 8:00	9.85	43.74	3.54				
126	1/26/2020 8:30	9.88	43.63	3.54				
127	1/26/2020 9:00	9.9	43.52	3.54				
128	1/26/2020 9:30	9.96	43.41	3.54				
129	1/26/2020 10:00	9.99	43.34	3.54				
130	1/26/2020 10:30	10.02	43.27	3.54				
131	1/26/2020 11:00	10.05	43.34	3.54				
132	1/26/2020 11:30	10.09	43.34	3.54				
133	1/26/2020 12:00	10.12	43.45	3.54				
134	1/26/2020 12:30	10.11	43.41	3.54				
135	1/26/2020 13:00	10.13	43.34	3.54				
136	1/26/2020 13:30	10.14	43.52	3.54				
137	1/26/2020 14:00	10.16	43.74	3.54				
138	1/26/2020 14:30	10.17	43.99	3.54				
139	1/26/2020 15:00	10.17	44.13	3.54				
140	1/26/2020 15:30	10.17	44.2	3.54				
141	1/26/2020 16:00	10.16	44.35	3.56				
142	1/26/2020 16:30	10.15	44.49	3.56				
143	1/26/2020 17:00	10.13	44.56	3.56				
144	1/26/2020 17:30	10.11	44.53	3.56				
145	1/26/2020 18:00	10.08	44.49	3.56				
146	1/26/2020 18:30	10.05	44.46	3.56				
147	1/26/2020 19:00	10.01	44.46	3.56				
148	1/26/2020 19:30	9.97	44.49	3.56				
149	1/26/2020 20:00	9.96	44.49	3.56				
150	1/26/2020 20:30	9.93	44.49	3.56				
151	1/26/2020 21:00	9.92	44.49	3.56				
152	1/26/2020 21:30	9.9	44.49	3.56				
153	1/26/2020 22:00	9.89	44.46	3.56				
154	1/26/2020 22:30	9.89	44.35	3.54				
155	1/26/2020 23:00	9.9	44.2	3.56				
156	1/26/2020 23:30	9.92	44.06	3.54				
157	1/27/2020 0:00	9.94	43.88	3.56				
158	1/27/2020 0:30	9.97	43.7	3.54				
159	1/27/2020 1:00	10	43.48	3.54				
160	1/27/2020 1:30	10.05	43.3	3.54				
161	1/27/2020 2:00	10.08	43.09	3.54				
162	1/27/2020 2:30	10.11	42.91	3.54				
163	1/27/2020 3:00	10.15	42.73	3.54				
164	1/27/2020 3:30	10.18	42.51	3.54				
165	1/27/2020 4:00	10.23	42.37	3.54				
166	1/27/2020 4:30	10.26	42.19	3.54				
167	1/27/2020 5:00	10.3	42.01	3.54				
168	1/27/2020 5:30	10.33	41.83	3.54				
169	1/27/2020 6:00	10.37	41.72	3.54				
170	1/27/2020 6:30	10.39	41.58	3.54				
171	1/27/2020 7:00	10.43	41.5	3.54				
172	1/27/2020 7:30	10.45	41.4	3.54				
173	1/27/2020 8:00	10.48	41.32	3.54				
174	1/27/2020 8:30	10.49	41.22	3.54				
175	1/27/2020 9:00	10.52	41.14	3.54				
176	1/27/2020 9:30	10.55	41.07	3.54				
177	1/27/2020 10:00	10.58	41.04	3.54				
178	1/27/2020 10:30	10.62	41.04	3.54				
179	1/27/2020 11:00	10.66	41.11	3.54				
180	1/27/2020 11:30	10.69	41.18	3.54				
181	1/27/2020 12:00	10.74	41.22	3.54				
182	1/27/2020 12:30	10.74	41.36	3.54				
183	1/27/2020 13:00	10.76	41.43	3.54				
184	1/27/2020 13:30	10.81	41.68	3.54				
185	1/27/2020 14:00	10.82	42.01	3.54				
186	1/27/2020 14:30	10.82	42.22	3.54				
187	1/27/2020 15:00	10.83	42.3	3.54				
188	1/27/2020 15:30	10.81	42.37	3.54				
189	1/27/2020 16:00	10.81	42.48	3.54				
190	1/27/2020 16:30	10.78	42.58	3.54				
191	1/27/2020 17:00	10.74	42.66	3.54				
192	1/27/2020 17:30	10.71	42.66	3.54				
193	1/27/2020 18:00	10.66	42.69	3.54				
194	1/27/2020 18:30	10.61	42.73	3.54				
195	1/27/2020 19:00	10.56	42.73	3.54				
196	1/27/2020 19:30	10.51	42.8	3.54				
197	1/27/2020 20:00	10.44	42.84	3.54				
198	1/27/2020 20:30	10.41	42.91	3.54				
199	1/27/2020 21:00	10.39	42.98	3.54				
200	1/27/2020 21:30	10.35	43.05	3.54				
201	1/27/2020 22:00	10.34	43.09	3.54				
202	1/27/2020 22:30	10.31	43.16	3.54				
203	1/27/2020 23:00	10.29	43.2	3.54				
204	1/27/2020 23:30	10.24	43.16	3.54				
205	1/28/2020 0:00	10.23	43.16	3.54				
206	1/28/2020 0:30	10.22	43.09	3.54				
207	1/28/2020 1:00	10.2	43.09	3.54				
208	1/28/2020 1:30	10.2	43.09	3.54				
209	1/28/2020 2:00	10.17	43.05	3.54				
210	1/28/2020 2:30	10.17	43.05	3.54				
211	1/28/2020 3:00	10.16	43.05	3.54				
212	1/28/2020 3:30	10.16	43.05	3.54				
213	1/28/2020 4:00	10.15	43.05	3.54				
214	1/28/2020 4:30	10.15	43.05	3.54				
215	1/28/2020 5:00	10.14	43.02	3.54				
216	1/28/2020 5:30	10.15	42.98	3.54				
217	1/28/2020 6:00	10.16	42.87	3.54				
218	1/28/2020 6:30	10.17	42.73	3.54				
219	1/28/2020 7:00	10.18	42.66	3.54				
220	1/28/2020 7:30	10.21	42.62	3.54				
221	1/28/2020 8:00	10.21	42.55	3.54				
222	1/28/2020 8:30	10.22	42.44	3.54				
223	1/28/2020 9:00	10.26	42.33	3.54				
224	1/28/2020 9:30	10.29	42.26	3.54				
225	1/28/2020 10:00	10.35	42.26	3.54				
226	1/28/2020 10:30	10.39	42.37	3.54				
227	1/28/2020 11:00	10.44	42.48	3.54				
228	1/28/2020 11:30	10.52	42.62	3.54				
229	1/28/2020 12:00	10.58	42.73	3.54				
230	1/28/2020 12:30	10.63	42.91	3.54				
231	1/28/2020 13:00	10.67	43.23	3.54				
232	1/28/2020 13:30	10.69	43.34	3.54				
233	1/28/2020 14:00	10.71	43.48	3.54				
234	1/28/2020 14:30	10.75	43.95	3.54				
235	1/28/2020 15:00	10.76	44.38	3.54				
236	1/28/2020 15:30	10.77	44.64	3.54				
237	1/28/2020 16:00	10.75	44.74	3.56				
238	1/28/2020 16:30	10.74	44.85	3.56				
239	1/28/2020 17:00	10.69	44.82	3.56				
240	1/28/2020 17:30	10.62	44.64	3.56				
241	1/28/2020 18:00	10.56	44.49	3.56				
242	1/28/2020 18:30	10.49	44.31	3.56				
243	1/28/2020 19:00	10.41	44.17	3.56				
244	1/28/2020 19:30	10.34	44.1	3.54				
245	1/28/2020 20:00	10.28	44.06	3.54				
246	1/28/2020 20:30	10.23	43.99	3.54				
247	1/28/2020 21:00	10.19	43.99	3.54				
248	1/28/2020 21:30	10.16	43.99	3.54				
249	1/28/2020 22:00	10.13	43.99	3.54				
250	1/28/2020 22:30	10.11	43.95	3.54				
251	1/28/2020 23:00	10.11	43.88	3.54				
252	1/28/2020 23:30	10.09	43.74	3.54				
253	1/29/2020 0:00	10.11	43.56	3.54				
254	1/29/2020 0:30	10.12	43.34	3.54				
255	1/29/2020 1:00	10.15	43.09	3.54				
256	1/29/2020 1:30	10.17	42.84	3.54				
257	1/29/2020 2:00	10.2	42.55	3.54				
258	1/29/2020 2:30	10.23	42.3	3.54				
259	1/29/2020 3:00	10.28	42.08	3.54				
260	1/29/2020 3:30	10.3	41.9	3.54				
261	1/29/2020 4:00	10.32	41.76	3.54				
262	1/29/2020 4:30	10.35	41.61	3.54				
263	1/29/2020 5:00	10.38	41.47	3.54				
264	1/29/2020 5:30	10.42	41.32	3.54				
265	1/29/2020 6:00	10.45	41.14	3.54				
266	1/29/2020 6:30	10.5	41.04	3.54				
267	1/29/2020 7:00	10.52	40.93	3.54				
268	1/29/2020 7:30	10.55	40.78	3.54				
269	1/29/2020 8:00	10.59	40.64	3.54				
270	1/29/2020 8:30	10.61	40.53	3.54				
271	1/29/2020 9:00	10.67	40.39	3.54				
272	1/29/2020 9:30	10.76	40.32	3.54				
273	1/29/2020 10:00	10.84	40.24	3.54				
274	1/29/2020 10:30	10.92	40.28	3.53				
275	1/29/2020 11:00	10.99	40.28	3.54				
276	1/29/2020 11:30	11.08	40.35	3.54				
277	1/29/2020 12:00	11.18	40.42	3.54				
278	1/29/2020 12:30	11.23	40.6	3.54				
279	1/29/2020 13:00	11.27	40.71	3.54				
280	1/29/2020 13:30	11.34	40.89	3.54				
281	1/29/2020 14:00	11.4	41.18	3.54				
282	1/29/2020 14:30	11.41	41.36	3.54				
283	1/29/2020 15:00	11.41	41.47	3.54				
284	1/29/2020 15:30	11.39	41.5	3.54				
285	1/29/2020 16:00	11.32	41.5	3.54				
286	1/29/2020 16:30	11.31	41.47	3.54				
287	1/29/2020 17:00	11.27	41.47	3.54				
288	1/29/2020 17:30	11.22	41.43	3.54				
289	1/29/2020 18:00	11.12	41.4	3.54				
290	1/29/2020 18:30	11.05	41.36	3.54				
291	1/29/2020 19:00	11	41.32	3.54				
292	1/29/2020 19:30	10.93	41.32	3.54				
293	1/29/2020 20:00	10.86	41.36	3.54				
294	1/29/2020 20:30	10.8	41.43	3.54				
295	1/29/2020 21:00	10.72	41.5	3.54				
296	1/29/2020 21:30	10.69	41.61	3.54				
297	1/29/2020 22:00	10.62	41.72	3.54				
298	1/29/2020 22:30	10.6	41.83	3.54				
299	1/29/2020 23:00	10.54	41.94	3.54				
300	1/29/2020 23:30	10.5	42.04	3.54				
301	1/30/2020 0:00	10.48	42.12	3.54				
302	1/30/2020 0:30	10.43	42.19	3.54				
303	1/30/2020 1:00	10.41	42.22	3.54				
304	1/30/2020 1:30	10.38	42.26	3.54				
305	1/30/2020 2:00	10.36	42.26	3.54				
306	1/30/2020 2:30	10.34	42.26	3.54				
307	1/30/2020 3:00	10.33	42.26	3.54				
308	1/30/2020 3:30	10.31	42.26	3.54				
309	1/30/2020 4:00	10.2	42.26	3.54				
310	1/30/2020 4:30	10.16	42.26	3.54				
311	1/30/2020 5:00	10.28	42.22	3.54				
312	1/30/2020 5:30	10.13	42.22	3.54				
313	1/30/2020 6:00	10.15	42.22	3.54				
314	1/30/2020 6:30	10.2	42.22	3.54				
315	1/30/2020 7:00	10.19	42.22	3.54				
316	1/30/2020 7:30	10.19	42.26	3.54				
317	1/30/2020 8:00	10.16	42.26	3.54				
318	1/30/2020 8:30	10.24	42.26	3.54				
319	1/30/2020 9:00	10.28	42.3	3.54				
320	1/30/2020 9:30	10.32	42.33	3.54				
321	1/30/2020 10:00	10.38	42.44	3.54				
322	1/30/2020 10:30	10.43	42.51	3.54				
323	1/30/2020 11:00	10.5	42.58	3.54				
324	1/30/2020 11:30	10.52	42.76	3.54				
325	1/30/2020 12:00	10.73	42.98	3.54				
326	1/30/2020 12:30	10.79	43.16	3.54				
327	1/30/2020 13:00	10.86	43.38	3.54				
328	1/30/2020 13:30	10.95	43.66	3.54				
329	1/30/2020 14:00	10.98	43.99	3.54				
330	1/30/2020 14:30	11.06	44.24	3.54				
331	1/30/2020 15:00	11.14	44.53	3.54				
332	1/30/2020 15:30	11.16	44.85	3.56				
333	1/30/2020 16:00	11.12	45	3.56				
334	1/30/2020 16:30	11.08	45	3.56				
335	1/30/2020 17:00	11.02	44.92	3.56				
336	1/30/2020 17:30	10.94	44.82	3.54				
337	1/30/2020 18:00	10.83	44.71	3.56				
338	1/30/2020 18:30	10.72	44.6	3.56				
339	1/30/2020 19:00	10.61	44.42	3.54				
340	1/30/2020 19:30	10.51	44.24	3.54				
341	1/30/2020 20:00	10.43	44.1	3.54				
342	1/30/2020 20:30	10.37	44.02	3.54				
343	1/30/2020 21:00	10.3	43.95	3.54				
344	1/30/2020 21:30	10.22	43.92	3.54				
345	1/30/2020 22:00	10.18	43.88	3.54				
346	1/30/2020 22:30	10.14	43.88	3.54				
347	1/30/2020 23:00	10.12	43.88	3.54				
348	1/30/2020 23:30	10.09	43.88	3.54				
349	1/31/2020 0:00	10.08	43.88	3.54				
350	1/31/2020 0:30	10.06	43.88	3.54				
351	1/31/2020 1:00	10.06	43.84	3.54				
352	1/31/2020 1:30	10.04	43.77	3.54				
353	1/31/2020 2:00	10.05	43.66	3.54				
354	1/31/2020 2:30	10.05	43.48	3.54				
355	1/31/2020 3:00	10.06	43.34	3.54				
356	1/31/2020 3:30	10.07	43.2	3.54				
357	1/31/2020 4:00	10.09	43.05	3.54				
358	1/31/2020 4:30	10.1	42.91	3.54				
359	1/31/2020 5:00	10.14	42.76	3.54				
360	1/31/2020 5:30	10.16	42.66	3.54				
361	1/31/2020 6:00	10.19	42.55	3.54				
362	1/31/2020 6:30	10.22	42.44	3.54				
363	1/31/2020 7:00	10.24	42.33	3.54				
364	1/31/2020 7:30	10.28	42.22	3.54				
365	1/31/2020 8:00	10.31	42.12	3.54				
366	1/31/2020 8:30	10.34	42.01	3.54				
367	1/31/2020 9:00	10.35	41.94	3.54				
368	1/31/2020 9:30	10.36	41.83	3.54				
369	1/31/2020 10:00	10.45	41.79	3.54				
370	1/31/2020 10:30	10.6	41.76	3.54				
371	1/31/2020 11:00	10.73	41.76	3.54				
372	1/31/2020 11:30	10.81	41.76	3.54				
373	1/31/2020 12:00	10.93	41.83	3.54				
374	1/31/2020 12:30	11.02	41.86	3.54				
375	1/31/2020 13:00	11.13	41.94	3.54				
376	1/31/2020 13:30	11.07	41.97	3.54				
377	1/31/2020 14:00	11.13	41.97	3.54				
378	1/31/2020 14:30	11.23	42.01	3.54				
379	1/31/2020 15:00	11.28	42.04	3.54				
380	1/31/2020 15:30	11.31	42.08	3.54				
381	1/31/2020 16:00	11.32	42.15	3.54				
382	1/31/2020 16:30	11.31	42.19	3.54				
383	1/31/2020 17:00	11.25	42.15	3.54				
384	1/31/2020 17:30	11.22	42.12	3.54				
385	1/31/2020 18:00	11.16	42.12	3.54				
386	1/31/2020 18:30	11.09	42.08	3.54				
387	1/31/2020 19:00	11.01	42.01	3.54				
388	1/31/2020 19:30	10.93	42.01	3.54				
389	1/31/2020 20:00	10.86	41.97	3.54				
390	1/31/2020 20:30	10.65	41.97	3.54				
391	1/31/2020 21:00	10.78	41.97	3.54				
392	1/31/2020 21:30	10.72	41.97	3.54				
393	1/31/2020 22:00	10.69	42.01	3.54				
394	1/31/2020 22:30	10.64	42.04	3.54				
395	1/31/2020 23:00	10.62	42.08	3.54				
396	1/31/2020 23:30	10.59	42.12	3.54				
397	2/1/2020 0:00	10.56	42.15	3.54				
398	2/1/2020 0:30	10.55	42.19	3.54				
399	2/1/2020 1:00	10.52	42.22	3.54				
400	2/1/2020 1:30	10.5	42.22	3.54				
401	2/1/2020 2:00	10.49	42.22	3.54				
402	2/1/2020 2:30	10.46	42.22	3.54				
403	2/1/2020 3:00	10.44	42.22	3.54				
404	2/1/2020 3:30	10.43	42.19	3.54				
405	2/1/2020 4:00	10.4	42.19	3.54				
406	2/1/2020 4:30	10.42	42.15	3.54				
407	2/1/2020 5:00	10.41	42.12	3.54				
408	2/1/2020 5:30	10.39	42.08	3.54				
409	2/1/2020 6:00	10.39	42.04	3.54				
410	2/1/2020 6:30	10.39	42.04	3.54				
411	2/1/2020 7:00	10.39	41.97	3.54				
412	2/1/2020 7:30	10.42	41.94	3.54				
413	2/1/2020 8:00	10.4	41.94	3.54				
414	2/1/2020 8:30	10.41	41.86	3.54				
415	2/1/2020 9:00	10.45	41.83	3.54				
416	2/1/2020 9:30	10.48	41.83	3.54				
417	2/1/2020 10:00	10.52	41.83	3.54				
418	2/1/2020 10:30	10.59	41.83	3.54				
419	2/1/2020 11:00	10.63	41.83	3.54				
420	2/1/2020 11:30	10.7	41.86	3.54				
421	2/1/2020 12:00	10.77	41.94	3.54				
422	2/1/2020 12:30	10.86	41.97	3.54				
423	2/1/2020 13:00	10.95	42.04	3.54				
424	2/1/2020 13:30	10.98	42.12	3.54				
425	2/1/2020 14:00	11.05	42.22	3.54				
426	2/1/2020 14:30	11.09	42.3	3.54				
427	2/1/2020 15:00	11.16	42.44	3.54				
428	2/1/2020 15:30	11.21	42.62	3.54				
429	2/1/2020 16:00	11.23	42.73	3.54				
430	2/1/2020 16:30	11.23	42.76	3.54				
431	2/1/2020 17:00	11.23	42.8	3.54				
432	2/1/2020 17:30	11.19	42.76	3.54				
433	2/1/2020 18:00	11.1	42.69	3.54				
434	2/1/2020 18:30	11	42.58	3.54				
435	2/1/2020 19:00	10.91	42.48	3.54				
436	2/1/2020 19:30	10.83	42.4	3.54				
437	2/1/2020 20:00	10.76	42.33	3.54				
438	2/1/2020 20:30	10.71	42.3	3.54				
439	2/1/2020 21:00	10.63	42.26	3.54				
440	2/1/2020 21:30	10.57	42.22	3.54				
441	2/1/2020 22:00	10.53	42.22	3.54				
442	2/1/2020 22:30	10.51	42.22	3.54				
443	2/1/2020 23:00	10.48	42.26	3.54				
444	2/1/2020 23:30	10.44	42.3	3.54				
445	2/2/2020 0:00	10.44	42.3	3.54				
446	2/2/2020 0:30	10.41	42.3	3.54				
447	2/2/2020 1:00	10.39	42.3	3.54				
448	2/2/2020 1:30	10.38	42.33	3.54				
449	2/2/2020 2:00	10.36	42.3	3.54				
450	2/2/2020 2:30	10.34	42.3	3.54				
451	2/2/2020 3:00	10.34	42.26	3.54				
452	2/2/2020 3:30	10.34	42.19	3.54				
453	2/2/2020 4:00	10.32	42.12	3.54				
454	2/2/2020 4:30	10.33	42.01	3.54				
455	2/2/2020 5:00	10.32	41.9	3.54				
456	2/2/2020 5:30	10.34	41.76	3.54				
457	2/2/2020 6:00	10.35	41.65	3.54				
458	2/2/2020 6:30	10.36	41.5	3.54				
459	2/2/2020 7:00	10.39	41.4	3.54				
460	2/2/2020 7:30	10.41	41.25	3.54				
461	2/2/2020 8:00	10.42	41.14	3.54				
462	2/2/2020 8:30	10.44	41.04	3.54				
463	2/2/2020 9:00	10.48	40.96	3.54				
464	2/2/2020 9:30	10.51	40.86	3.54				
465	2/2/2020 10:00	10.56	40.75	3.54				
466	2/2/2020 10:30	10.65	40.71	3.54				
467	2/2/2020 11:00	10.8	40.75	3.54				
468	2/2/2020 11:30	10.95	40.89	3.54				
469	2/2/2020 12:00	11.07	41.18	3.54				
470	2/2/2020 12:30	11.17	41.43	3.54				
471	2/2/2020 13:00	11.26	41.72	3.54				
472	2/2/2020 13:30	11.37	41.97	3.54				
473	2/2/2020 14:00	11.43	42.26	3.54				
474	2/2/2020 14:30	11.5	42.55	3.54				
475	2/2/2020 15:00	11.55	42.73	3.54				
476	2/2/2020 15:30	11.58	42.84	3.54				
477	2/2/2020 16:00	11.58	42.8	3.54				
478	2/2/2020 16:30	11.51	42.55	3.54				
479	2/2/2020 17:00	11.44	42.19	3.54				
480	2/2/2020 17:30	11.38	41.86	3.54				
481	2/2/2020 18:00	11.31	41.54	3.54				
482	2/2/2020 18:30	11.24	41.14	3.54				
483	2/2/2020 19:00	11.17	40.78	3.54				
484	2/2/2020 19:30	11.09	40.57	3.54				
485	2/2/2020 20:00	11.05	40.42	3.54				
486	2/2/2020 20:30	11	40.35	3.54				
487	2/2/2020 21:00	10.94	40.32	3.54				
488	2/2/2020 21:30	10.89	40.32	3.54				
489	2/2/2020 22:00	10.85	40.28	3.54				
490	2/2/2020 22:30	10.82	40.24	3.53				
491	2/2/2020 23:00	10.82	40.28	3.54				
492	2/2/2020 23:30	10.8	40.28	3.53				
493	2/3/2020 0:00	10.78	40.24	3.53				
494	2/3/2020 0:30	10.78	40.17	3.53				
495	2/3/2020 1:00	10.79	40.1	3.54				
496	2/3/2020 1:30	10.8	39.92	3.53				
497	2/3/2020 2:00	10.82	39.74	3.53				
498	2/3/2020 2:30	10.83	39.56	3.53				
499	2/3/2020 3:00	10.85	39.42	3.53				
500	2/3/2020 3:30	10.85	39.2	3.53				
501	2/3/2020 4:00	10.87	39.02	3.53				
502	2/3/2020 4:30	10.91	38.84	3.53				
503	2/3/2020 5:00	10.95	38.62	3.53				
504	2/3/2020 5:30	10.93	38.44	3.53				
505	2/3/2020 6:00	10.97	38.16	3.53				
506	2/3/2020 6:30	11.03	37.9	3.53				
507	2/3/2020 7:00	11.05	37.65	3.53				
508	2/3/2020 7:30	11.09	37.44	3.53				
509	2/3/2020 8:00	11.12	37.22	3.53				
510	2/3/2020 8:30	11.19	37.04	3.53				
511	2/3/2020 9:00	11.24	36.9	3.53				
512	2/3/2020 9:30	11.36	36.79	3.53				
513	2/3/2020 10:00	11.49	36.79	3.53				
514	2/3/2020 10:30	11.6	36.86	3.53				
515	2/3/2020 11:00	11.7	36.93	3.53				
516	2/3/2020 11:30	11.8	37.11	3.53				
517	2/3/2020 12:00	11.89	37.33	3.53				
518	2/3/2020 12:30	11.97	37.47	3.53				
519	2/3/2020 13:00	12.07	37.58	3.53				
520	2/3/2020 13:30	12.11	37.8	3.53				
521	2/3/2020 14:00	12.12	37.9	3.53				
522	2/3/2020 14:30	12.17	37.8	3.53				
523	2/3/2020 15:00	12.18	37.98	3.53				
